Date,State,Confirmed,Recovered,Deceased,Other
04-04-2020,Bihar,32,3,1,0
04-04-2020,Chandigarh,18,3,0,0
04-04-2020,Chhattisgarh,10,3,0,0
04-04-2020,Delhi,445,16,6,0
04-04-2020,Goa,7,0,0,0
04-04-2020,Gujarat,108,13,10,0
04-04-2020,Himachal Pradesh,13,1,2,3
04-04-2020,Haryana,84,29,0,0
04-04-2020,Jharkhand,2,0,0,0
04-04-2020,Jammu and Kashmir,92,3,2,0
04-04-2020,Karnataka,144,11,4,0
04-04-2020,Kerala,306,50,2,0
04-04-2020,Ladakh,14,3,0,0
04-04-2020,Maharashtra,635,52,32,0
04-04-2020,Manipur,2,0,0,0
04-04-2020,Madhya Pradesh,179,0,11,0
04-04-2020,Mizoram,1,0,0,0
04-04-2020,Odisha,21,2,0,0
04-04-2020,Punjab,65,3,5,0
04-04-2020,Puducherry,5,0,0,0
04-04-2020,Rajasthan,206,25,1,0
04-04-2020,Telangana,272,33,11,0
04-04-2020,Tamil Nadu,485,8,3,0
04-04-2020,India,3684,286,96,3
04-04-2020,Uttar Pradesh,234,21,2,0
04-04-2020,Uttarakhand,22,2,0,0
04-04-2020,West Bengal,53,3,3,0
05-04-2020,Andaman and Nicobar Islands,10,0,0,0
05-04-2020,Andhra Pradesh,256,5,1,0
05-04-2020,Arunachal Pradesh,1,0,0,0
05-04-2020,Assam,26,0,0,0
05-04-2020,Bihar,32,3,1,0
05-04-2020,Chandigarh,18,5,0,0
05-04-2020,Chhattisgarh,10,8,0,0
05-04-2020,Delhi,503,16,7,0
05-04-2020,Goa,7,0,0,0
05-04-2020,Gujarat,128,21,11,0
05-04-2020,Himachal Pradesh,14,1,2,3
05-04-2020,Haryana,90,29,0,0
05-04-2020,Jharkhand,3,0,0,0
05-04-2020,Jammu and Kashmir,106,4,2,0
05-04-2020,Karnataka,151,12,4,0
05-04-2020,Kerala,314,56,2,0
05-04-2020,Ladakh,14,3,0,0
05-04-2020,Maharashtra,747,56,45,0
05-04-2020,Manipur,2,0,0,0
05-04-2020,Madhya Pradesh,193,3,13,0
05-04-2020,Mizoram,1,0,0,0
05-04-2020,Odisha,39,2,0,0
05-04-2020,Punjab,68,4,7,0
05-04-2020,Puducherry,5,0,0,0
05-04-2020,Rajasthan,266,25,1,0
05-04-2020,Telangana,334,33,11,0
05-04-2020,Tamil Nadu,571,8,5,0
05-04-2020,India,4293,329,118,3
05-04-2020,Uttar Pradesh,278,21,3,0
05-04-2020,Uttarakhand,26,4,0,0
05-04-2020,West Bengal,80,10,3,0
06-04-2020,Andaman and Nicobar Islands,10,0,0,0
06-04-2020,Andhra Pradesh,303,5,3,0
06-04-2020,Arunachal Pradesh,1,0,0,0
06-04-2020,Assam,26,0,0,0
06-04-2020,Bihar,32,9,1,0
06-04-2020,Chandigarh,18,5,0,0
06-04-2020,Chhattisgarh,10,8,0,0
06-04-2020,Delhi,525,16,7,0
06-04-2020,Goa,7,0,0,0
06-04-2020,Gujarat,146,22,12,0
06-04-2020,Himachal Pradesh,18,1,2,3
06-04-2020,Haryana,110,29,2,0
06-04-2020,Jharkhand,4,0,0,0
06-04-2020,Jammu and Kashmir,109,4,2,0
06-04-2020,Karnataka,163,20,4,0
06-04-2020,Kerala,327,59,2,0
06-04-2020,Ladakh,14,10,0,0
06-04-2020,Maharashtra,868,70,52,0
06-04-2020,Manipur,2,1,0,0
06-04-2020,Madhya Pradesh,256,11,15,0
06-04-2020,Mizoram,1,0,0,0
06-04-2020,Nagaland,0,0,0,0
06-04-2020,Odisha,40,2,0,0
06-04-2020,Punjab,79,4,7,0
06-04-2020,Puducherry,5,0,0,0
06-04-2020,Rajasthan,301,25,2,0
06-04-2020,Telangana,364,45,11,0
06-04-2020,Tamil Nadu,621,13,6,0
06-04-2020,Tripura,1,0,0,0
06-04-2020,India,4777,394,134,3
06-04-2020,Uttar Pradesh,305,21,3,0
06-04-2020,Uttarakhand,31,4,0,0
06-04-2020,West Bengal,80,10,3,0
07-04-2020,Andaman and Nicobar Islands,10,0,0,0
07-04-2020,Andhra Pradesh,314,5,4,0
07-04-2020,Arunachal Pradesh,1,0,0,0
07-04-2020,Assam,28,0,0,0
07-04-2020,Bihar,38,15,1,0
07-04-2020,Chandigarh,18,7,0,0
07-04-2020,Chhattisgarh,10,9,0,0
07-04-2020,Delhi,576,20,9,0
07-04-2020,Goa,7,0,0,0
07-04-2020,Gujarat,175,25,14,0
07-04-2020,Himachal Pradesh,27,2,2,3
07-04-2020,Haryana,143,31,2,0
07-04-2020,Jharkhand,4,0,0,0
07-04-2020,Jammu and Kashmir,125,4,3,0
07-04-2020,Karnataka,175,25,4,0
07-04-2020,Kerala,336,71,2,0
07-04-2020,Ladakh,14,10,0,0
07-04-2020,Maharashtra,1018,79,64,0
07-04-2020,Manipur,2,1,0,0
07-04-2020,Madhya Pradesh,290,21,21,0
07-04-2020,Mizoram,1,0,0,0
07-04-2020,Nagaland,0,0,0,0
07-04-2020,Odisha,42,2,1,0
07-04-2020,Punjab,99,14,8,0
07-04-2020,Puducherry,5,1,0,0
07-04-2020,Rajasthan,343,25,2,0
07-04-2020,Telangana,404,45,11,0
07-04-2020,Tamil Nadu,690,19,7,0
07-04-2020,Tripura,1,0,0,0
07-04-2020,India,5350,469,161,3
07-04-2020,Uttar Pradesh,332,21,3,0
07-04-2020,Uttarakhand,31,4,0,0
07-04-2020,West Bengal,91,13,3,0
08-04-2020,Andaman and Nicobar Islands,11,0,0,0
08-04-2020,Andhra Pradesh,348,6,4,0
08-04-2020,Arunachal Pradesh,1,0,0,0
08-04-2020,Assam,28,0,0,0
08-04-2020,Bihar,39,15,1,0
08-04-2020,Chandigarh,18,7,0,0
08-04-2020,Chhattisgarh,10,9,0,0
08-04-2020,Delhi,669,21,9,0
08-04-2020,Goa,7,0,0,0
08-04-2020,Gujarat,186,25,16,0
08-04-2020,Himachal Pradesh,27,2,2,3
08-04-2020,Haryana,167,32,2,0
08-04-2020,Jharkhand,4,0,0,0
08-04-2020,Jammu and Kashmir,158,6,3,0
08-04-2020,Karnataka,181,28,5,0
08-04-2020,Kerala,345,84,2,0
08-04-2020,Ladakh,14,10,0,0
08-04-2020,Maharashtra,1135,117,72,0
08-04-2020,Manipur,2,1,0,0
08-04-2020,Madhya Pradesh,341,25,24,0
08-04-2020,Mizoram,1,0,0,0
08-04-2020,Nagaland,0,0,0,0
08-04-2020,Odisha,42,2,1,0
08-04-2020,Punjab,106,14,9,0
08-04-2020,Puducherry,5,1,0,0
08-04-2020,Rajasthan,383,45,3,0
08-04-2020,Telangana,453,45,11,0
08-04-2020,Tamil Nadu,738,21,8,0
08-04-2020,Tripura,1,0,0,0
08-04-2020,India,5915,565,181,3
08-04-2020,Uttar Pradesh,361,31,4,0
08-04-2020,Uttarakhand,35,5,0,0
08-04-2020,West Bengal,99,13,5,0
09-04-2020,Andaman and Nicobar Islands,11,10,0,0
09-04-2020,Andhra Pradesh,363,10,6,0
09-04-2020,Arunachal Pradesh,1,0,0,0
09-04-2020,Assam,29,0,0,0
09-04-2020,Bihar,58,15,1,0
09-04-2020,Chandigarh,18,7,0,0
09-04-2020,Chhattisgarh,18,9,0,0
09-04-2020,Delhi,720,25,12,0
09-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0
09-04-2020,Goa,7,0,0,0
09-04-2020,Gujarat,262,26,18,0
09-04-2020,Himachal Pradesh,28,2,2,3
09-04-2020,Haryana,170,32,2,0
09-04-2020,Jharkhand,13,0,1,0
09-04-2020,Jammu and Kashmir,184,6,4,0
09-04-2020,Karnataka,197,30,6,0
09-04-2020,Kerala,357,97,2,0
09-04-2020,Ladakh,14,10,0,0
09-04-2020,Maharashtra,1364,125,97,0
09-04-2020,Manipur,2,1,0,0
09-04-2020,Madhya Pradesh,411,25,33,0
09-04-2020,Mizoram,1,0,0,0
09-04-2020,Nagaland,0,0,0,0
09-04-2020,Odisha,48,2,1,0
09-04-2020,Punjab,130,18,10,0
09-04-2020,Puducherry,5,1,0,0
09-04-2020,Rajasthan,463,60,3,0
09-04-2020,Telangana,471,45,12,0
09-04-2020,Tamil Nadu,834,27,8,0
09-04-2020,Tripura,1,0,0,0
09-04-2020,India,6728,635,227,3
09-04-2020,Uttar Pradesh,410,31,4,0
09-04-2020,Uttarakhand,35,5,0,0
09-04-2020,West Bengal,103,16,5,0
10-04-2020,Andaman and Nicobar Islands,11,10,0,0
10-04-2020,Andhra Pradesh,381,10,6,0
10-04-2020,Arunachal Pradesh,1,0,0,0
10-04-2020,Assam,29,0,1,0
10-04-2020,Bihar,60,15,1,0
10-04-2020,Chandigarh,19,7,0,0
10-04-2020,Chhattisgarh,18,9,0,0
10-04-2020,Delhi,903,27,14,0
10-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0
10-04-2020,Goa,7,1,0,0
10-04-2020,Gujarat,378,33,19,0
10-04-2020,Himachal Pradesh,28,2,2,3
10-04-2020,Haryana,176,36,2,0
10-04-2020,Jharkhand,14,0,1,0
10-04-2020,Jammu and Kashmir,207,6,4,0
10-04-2020,Karnataka,207,34,6,0
10-04-2020,Kerala,364,124,2,0
10-04-2020,Ladakh,15,11,0,0
10-04-2020,Maharashtra,1574,188,110,0
10-04-2020,Manipur,2,1,0,0
10-04-2020,Madhya Pradesh,451,37,36,0
10-04-2020,Mizoram,1,0,0,0
10-04-2020,Nagaland,0,0,0,0
10-04-2020,Odisha,50,12,1,0
10-04-2020,Punjab,151,20,11,0
10-04-2020,Puducherry,7,1,0,0
10-04-2020,Rajasthan,561,60,3,0
10-04-2020,Telangana,487,45,12,0
10-04-2020,Tamil Nadu,911,44,9,0
10-04-2020,Tripura,2,0,0,0
10-04-2020,India,7599,786,249,3
10-04-2020,Uttar Pradesh,433,32,4,0
10-04-2020,Uttarakhand,35,5,0,0
10-04-2020,West Bengal,116,16,5,0
11-04-2020,Andaman and Nicobar Islands,11,10,0,0
11-04-2020,Andhra Pradesh,405,10,6,0
11-04-2020,Arunachal Pradesh,1,0,0,0
11-04-2020,Assam,29,0,1,0
11-04-2020,Bihar,64,15,1,0
11-04-2020,Chandigarh,19,7,0,0
11-04-2020,Chhattisgarh,25,9,0,0
11-04-2020,Delhi,1069,27,19,0
11-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0
11-04-2020,Goa,7,5,0,0
11-04-2020,Gujarat,468,44,22,0
11-04-2020,Himachal Pradesh,32,8,2,3
11-04-2020,Haryana,179,36,2,0
11-04-2020,Jharkhand,17,0,1,0
11-04-2020,Jammu and Kashmir,224,6,4,0
11-04-2020,Karnataka,215,39,6,0
11-04-2020,Kerala,374,143,3,0
11-04-2020,Ladakh,15,11,0,0
11-04-2020,Maharashtra,1761,208,127,0
11-04-2020,Manipur,2,1,0,0
11-04-2020,Madhya Pradesh,529,38,40,0
11-04-2020,Mizoram,1,0,0,0
11-04-2020,Nagaland,0,0,0,0
11-04-2020,Odisha,54,12,1,0
11-04-2020,Punjab,158,20,12,0
11-04-2020,Puducherry,7,1,0,0
11-04-2020,Rajasthan,700,116,9,0
11-04-2020,Telangana,503,96,14,0
11-04-2020,Tamil Nadu,969,44,10,0
11-04-2020,Tripura,2,0,0,0
11-04-2020,India,8453,972,290,3
11-04-2020,Uttar Pradesh,452,45,5,0
11-04-2020,Uttarakhand,35,5,0,0
11-04-2020,West Bengal,126,16,5,0
12-04-2020,Andaman and Nicobar Islands,11,10,0,0
12-04-2020,Andhra Pradesh,420,12,7,0
12-04-2020,Arunachal Pradesh,1,0,0,0
12-04-2020,Assam,30,0,1,0
12-04-2020,Bihar,64,26,1,0
12-04-2020,Chandigarh,21,7,0,0
12-04-2020,Chhattisgarh,31,10,0,0
12-04-2020,Delhi,1154,28,24,0
12-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0
12-04-2020,Goa,7,5,0,0
12-04-2020,Gujarat,516,44,24,0
12-04-2020,Himachal Pradesh,32,12,2,3
12-04-2020,Haryana,195,44,3,0
12-04-2020,Jharkhand,19,0,2,0
12-04-2020,Jammu and Kashmir,245,6,4,0
12-04-2020,Karnataka,232,54,6,0
12-04-2020,Kerala,376,179,3,0
12-04-2020,Ladakh,15,11,0,0
12-04-2020,Maharashtra,1982,217,149,0
12-04-2020,Manipur,2,1,0,0
12-04-2020,Madhya Pradesh,562,41,43,0
12-04-2020,Mizoram,1,0,0,0
12-04-2020,Nagaland,0,0,0,0
12-04-2020,Odisha,54,12,1,0
12-04-2020,Punjab,170,23,12,0
12-04-2020,Puducherry,7,1,0,0
12-04-2020,Rajasthan,804,121,11,0
12-04-2020,Telangana,531,103,16,0
12-04-2020,Tamil Nadu,1075,50,11,0
12-04-2020,Tripura,2,0,0,0
12-04-2020,India,9211,1086,332,3
12-04-2020,Uttar Pradesh,483,45,5,0
12-04-2020,Uttarakhand,35,5,0,0
12-04-2020,West Bengal,134,19,7,0
13-04-2020,Andaman and Nicobar Islands,11,10,0,0
13-04-2020,Andhra Pradesh,439,12,7,0
13-04-2020,Arunachal Pradesh,1,0,0,0
13-04-2020,Assam,32,0,1,0
13-04-2020,Bihar,66,28,1,0
13-04-2020,Chandigarh,21,7,0,0
13-04-2020,Chhattisgarh,31,10,0,0
13-04-2020,Delhi,1510,31,28,0
13-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0
13-04-2020,Goa,7,5,0,0
13-04-2020,Gujarat,572,54,26,0
13-04-2020,Himachal Pradesh,32,12,2,3
13-04-2020,Haryana,196,51,3,0
13-04-2020,Jharkhand,24,0,2,0
13-04-2020,Jammu and Kashmir,270,16,4,0
13-04-2020,Karnataka,247,60,8,0
13-04-2020,Kerala,379,198,3,0
13-04-2020,Ladakh,17,12,0,0
13-04-2020,Maharashtra,2334,229,160,0
13-04-2020,Meghalaya,1,0,0,0
13-04-2020,Manipur,2,1,0,0
13-04-2020,Madhya Pradesh,614,51,50,0
13-04-2020,Mizoram,1,0,0,0
13-04-2020,Nagaland,0,0,0,0
13-04-2020,Odisha,55,18,1,0
13-04-2020,Punjab,176,25,12,0
13-04-2020,Puducherry,7,1,0,0
13-04-2020,Rajasthan,897,121,11,0
13-04-2020,Telangana,592,103,17,0
13-04-2020,Tamil Nadu,1173,58,11,0
13-04-2020,Tripura,2,0,0,0
13-04-2020,India,10454,1198,359,3
13-04-2020,Uttar Pradesh,558,49,5,0
13-04-2020,Uttarakhand,35,7,0,0
13-04-2020,West Bengal,152,29,7,0
14-04-2020,Andaman and Nicobar Islands,11,10,0,0
14-04-2020,Andhra Pradesh,484,16,11,0
14-04-2020,Arunachal Pradesh,1,0,0,0
14-04-2020,Assam,33,0,1,0
14-04-2020,Bihar,66,29,1,0
14-04-2020,Chandigarh,21,7,0,0
14-04-2020,Chhattisgarh,33,13,0,0
14-04-2020,Delhi,1561,31,30,0
14-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0
14-04-2020,Goa,7,5,0,0
14-04-2020,Gujarat,650,59,28,0
14-04-2020,Himachal Pradesh,33,13,2,3
14-04-2020,Haryana,198,55,3,0
14-04-2020,Jharkhand,27,0,2,0
14-04-2020,Jammu and Kashmir,278,30,4,0
14-04-2020,Karnataka,260,71,10,0
14-04-2020,Kerala,387,211,3,0
14-04-2020,Ladakh,17,12,0,0
14-04-2020,Maharashtra,2680,259,178,0
14-04-2020,Meghalaya,1,0,0,0
14-04-2020,Manipur,2,1,0,0
14-04-2020,Madhya Pradesh,741,64,53,0
14-04-2020,Mizoram,1,0,0,0
14-04-2020,Nagaland,0,0,0,0
14-04-2020,Odisha,60,18,1,0
14-04-2020,Punjab,184,27,13,0
14-04-2020,Puducherry,7,1,0,0
14-04-2020,Rajasthan,1005,147,11,0
14-04-2020,Telangana,644,110,18,0
14-04-2020,Tamil Nadu,1204,81,12,0
14-04-2020,Tripura,2,0,0,0
14-04-2020,India,11485,1365,396,3
14-04-2020,Uttar Pradesh,660,50,8,0
14-04-2020,Uttarakhand,37,9,0,0
14-04-2020,West Bengal,190,36,7,0
15-04-2020,Andaman and Nicobar Islands,11,10,0,0
15-04-2020,Andhra Pradesh,525,20,14,0
15-04-2020,Arunachal Pradesh,1,1,0,0
15-04-2020,Assam,33,2,1,0
15-04-2020,Bihar,72,29,1,0
15-04-2020,Chandigarh,21,9,0,0
15-04-2020,Chhattisgarh,33,17,0,0
15-04-2020,Delhi,1578,41,32,0
15-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0
15-04-2020,Goa,7,6,0,0
15-04-2020,Gujarat,766,64,33,0
15-04-2020,Himachal Pradesh,35,13,2,3
15-04-2020,Haryana,204,57,3,0
15-04-2020,Jharkhand,28,0,2,0
15-04-2020,Jammu and Kashmir,300,36,4,0
15-04-2020,Karnataka,279,80,12,0
15-04-2020,Kerala,388,218,3,0
15-04-2020,Ladakh,18,12,0,0
15-04-2020,Maharashtra,2916,295,187,0
15-04-2020,Meghalaya,7,0,1,0
15-04-2020,Manipur,2,1,0,0
15-04-2020,Madhya Pradesh,938,64,53,0
15-04-2020,Mizoram,1,0,0,0
15-04-2020,Nagaland,0,0,0,0
15-04-2020,Odisha,60,19,1,0
15-04-2020,Punjab,186,27,13,0
15-04-2020,Puducherry,7,1,0,0
15-04-2020,Rajasthan,1076,147,11,0
15-04-2020,Telangana,650,118,18,0
15-04-2020,Tamil Nadu,1242,118,14,0
15-04-2020,Tripura,2,1,0,0
15-04-2020,India,12371,1509,423,3
15-04-2020,Uttar Pradesh,735,57,11,0
15-04-2020,Uttarakhand,37,9,0,0
15-04-2020,West Bengal,213,37,7,0
16-04-2020,Andaman and Nicobar Islands,11,11,0,0
16-04-2020,Andhra Pradesh,534,20,14,0
16-04-2020,Arunachal Pradesh,1,1,0,0
16-04-2020,Assam,35,5,1,0
16-04-2020,Bihar,83,37,1,0
16-04-2020,Chandigarh,21,9,0,0
16-04-2020,Chhattisgarh,36,23,0,0
16-04-2020,Delhi,1640,52,38,0
16-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0
16-04-2020,Goa,7,6,0,0
16-04-2020,Gujarat,929,73,36,0
16-04-2020,Himachal Pradesh,35,16,2,3
16-04-2020,Haryana,215,65,3,0
16-04-2020,Jharkhand,29,0,2,0
16-04-2020,Jammu and Kashmir,314,38,4,0
16-04-2020,Karnataka,315,82,13,0
16-04-2020,Kerala,395,245,3,0
16-04-2020,Ladakh,18,14,0,0
16-04-2020,Maharashtra,3201,300,194,0
16-04-2020,Meghalaya,9,0,1,0
16-04-2020,Manipur,2,1,0,0
16-04-2020,Madhya Pradesh,1164,70,55,0
16-04-2020,Mizoram,1,0,0,0
16-04-2020,Nagaland,0,0,0,0
16-04-2020,Odisha,60,19,1,0
16-04-2020,Punjab,197,29,14,0
16-04-2020,Puducherry,7,1,0,0
16-04-2020,Rajasthan,1131,164,11,0
16-04-2020,Telangana,700,186,18,0
16-04-2020,Tamil Nadu,1267,180,15,0
16-04-2020,Tripura,2,1,0,0
16-04-2020,India,13432,1767,449,3
16-04-2020,Uttar Pradesh,805,68,13,0
16-04-2020,Uttarakhand,37,9,0,0
16-04-2020,West Bengal,231,42,10,0
17-04-2020,Andaman and Nicobar Islands,12,11,0,0
17-04-2020,Andhra Pradesh,572,35,14,0
17-04-2020,Arunachal Pradesh,1,1,0,0
17-04-2020,Assam,35,9,1,0
17-04-2020,Bihar,85,37,1,0
17-04-2020,Chandigarh,21,9,0,0
17-04-2020,Chhattisgarh,36,24,0,0
17-04-2020,Delhi,1707,72,42,0
17-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0
17-04-2020,Goa,7,6,0,0
17-04-2020,Gujarat,1099,86,41,0
17-04-2020,Himachal Pradesh,38,16,2,3
17-04-2020,Haryana,223,86,3,0
17-04-2020,Jharkhand,32,0,2,0
17-04-2020,Jammu and Kashmir,328,42,5,0
17-04-2020,Karnataka,359,88,13,0
17-04-2020,Kerala,396,255,3,0
17-04-2020,Ladakh,18,14,0,0
17-04-2020,Maharashtra,3321,331,201,0
17-04-2020,Meghalaya,9,0,1,0
17-04-2020,Manipur,2,1,0,0
17-04-2020,Madhya Pradesh,1310,70,69,0
17-04-2020,Mizoram,1,0,0,0
17-04-2020,Nagaland,0,0,0,0
17-04-2020,Odisha,60,21,1,0
17-04-2020,Punjab,211,30,14,0
17-04-2020,Puducherry,7,1,0,0
17-04-2020,Rajasthan,1229,183,17,0
17-04-2020,Telangana,766,186,18,0
17-04-2020,Tamil Nadu,1323,283,15,0
17-04-2020,Tripura,2,1,0,0
17-04-2020,India,14354,2040,487,3
17-04-2020,Uttar Pradesh,849,82,14,0
17-04-2020,Uttarakhand,40,9,0,0
17-04-2020,West Bengal,255,51,10,0
18-04-2020,Andaman and Nicobar Islands,14,11,0,0
18-04-2020,Andhra Pradesh,603,42,16,0
18-04-2020,Arunachal Pradesh,1,1,0,0
18-04-2020,Assam,35,12,1,0
18-04-2020,Bihar,86,42,2,0
18-04-2020,Chandigarh,23,9,0,0
18-04-2020,Chhattisgarh,36,25,0,0
18-04-2020,Delhi,1893,207,43,0
18-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0
18-04-2020,Goa,7,6,0,0
18-04-2020,Gujarat,1376,93,53,0
18-04-2020,Himachal Pradesh,39,16,2,3
18-04-2020,Haryana,232,100,3,0
18-04-2020,Jharkhand,33,0,2,0
18-04-2020,Jammu and Kashmir,341,51,5,0
18-04-2020,Karnataka,384,104,14,0
18-04-2020,Kerala,400,257,3,0
18-04-2020,Ladakh,18,14,0,0
18-04-2020,Maharashtra,3648,365,211,0
18-04-2020,Meghalaya,11,0,1,0
18-04-2020,Manipur,2,1,0,0
18-04-2020,Madhya Pradesh,1402,127,69,0
18-04-2020,Mizoram,1,0,0,0
18-04-2020,Nagaland,0,0,0,0
18-04-2020,Odisha,61,24,1,0
18-04-2020,Punjab,234,31,16,0
18-04-2020,Puducherry,7,4,0,0
18-04-2020,Rajasthan,1351,200,21,0
18-04-2020,Telangana,809,186,18,0
18-04-2020,Tamil Nadu,1372,365,15,0
18-04-2020,Tripura,2,1,0,0
18-04-2020,India,15725,2466,522,3
18-04-2020,Uttar Pradesh,975,108,14,0
18-04-2020,Uttarakhand,42,9,0,0
18-04-2020,West Bengal,287,55,12,0
19-04-2020,Andaman and Nicobar Islands,15,11,0,0
19-04-2020,Andhra Pradesh,647,65,17,0
19-04-2020,Arunachal Pradesh,1,1,0,0
19-04-2020,Assam,35,17,1,0
19-04-2020,Bihar,96,42,2,0
19-04-2020,Chandigarh,26,13,0,0
19-04-2020,Chhattisgarh,36,25,0,0
19-04-2020,Delhi,2003,290,45,0
19-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0
19-04-2020,Goa,7,7,0,0
19-04-2020,Gujarat,1743,105,63,0
19-04-2020,Himachal Pradesh,39,16,2,3
19-04-2020,Haryana,250,104,3,0
19-04-2020,Jharkhand,41,0,2,0
19-04-2020,Jammu and Kashmir,354,56,5,0
19-04-2020,Karnataka,390,111,16,0
19-04-2020,Kerala,402,270,3,0
19-04-2020,Ladakh,18,14,0,0
19-04-2020,Maharashtra,4200,507,223,0
19-04-2020,Meghalaya,11,0,1,0
19-04-2020,Manipur,2,1,0,0
19-04-2020,Madhya Pradesh,1407,131,72,0
19-04-2020,Mizoram,1,0,0,0
19-04-2020,Nagaland,0,0,0,0
19-04-2020,Odisha,61,24,1,0
19-04-2020,Punjab,244,37,16,0
19-04-2020,Puducherry,7,4,0,0
19-04-2020,Rajasthan,1478,205,23,0
19-04-2020,Telangana,858,186,21,0
19-04-2020,Tamil Nadu,1477,411,15,0
19-04-2020,Tripura,2,1,0,0
19-04-2020,India,17305,2854,560,3
19-04-2020,Uttar Pradesh,1100,127,17,0
19-04-2020,Uttarakhand,44,11,0,0
19-04-2020,West Bengal,310,62,12,0
20-04-2020,Andaman and Nicobar Islands,16,11,0,0
20-04-2020,Andhra Pradesh,722,92,20,0
20-04-2020,Arunachal Pradesh,1,1,0,0
20-04-2020,Assam,35,19,1,0
20-04-2020,Bihar,113,42,2,0
20-04-2020,Chandigarh,26,14,0,0
20-04-2020,Chhattisgarh,36,25,0,0
20-04-2020,Delhi,2081,431,47,0
20-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0
20-04-2020,Goa,7,7,0,0
20-04-2020,Gujarat,1939,131,71,0
20-04-2020,Himachal Pradesh,39,16,2,3
20-04-2020,Haryana,251,141,3,0
20-04-2020,Jharkhand,46,4,2,0
20-04-2020,Jammu and Kashmir,368,71,5,0
20-04-2020,Karnataka,408,112,16,0
20-04-2020,Kerala,408,291,3,0
20-04-2020,Ladakh,18,14,0,0
20-04-2020,Maharashtra,4666,572,232,0
20-04-2020,Meghalaya,11,0,1,0
20-04-2020,Manipur,2,2,0,0
20-04-2020,Madhya Pradesh,1485,138,76,0
20-04-2020,Mizoram,1,0,0,0
20-04-2020,Nagaland,0,0,0,0
20-04-2020,Odisha,74,24,1,0
20-04-2020,Punjab,245,38,16,0
20-04-2020,Puducherry,7,4,0,0
20-04-2020,Rajasthan,1576,205,25,0
20-04-2020,Telangana,872,186,23,0
20-04-2020,Tamil Nadu,1520,457,17,0
20-04-2020,Tripura,2,1,0,0
20-04-2020,India,18544,3273,593,3
20-04-2020,Uttar Pradesh,1184,140,18,0
20-04-2020,Uttarakhand,46,18,0,0
20-04-2020,West Bengal,339,66,12,0
21-04-2020,Andaman and Nicobar Islands,17,11,0,0
21-04-2020,Andhra Pradesh,757,96,22,0
21-04-2020,Arunachal Pradesh,1,1,0,0
21-04-2020,Assam,35,19,1,0
21-04-2020,Bihar,126,42,2,0
21-04-2020,Chandigarh,27,14,0,0
21-04-2020,Chhattisgarh,36,25,0,0
21-04-2020,Delhi,2156,611,47,0
21-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0
21-04-2020,Goa,7,7,0,0
21-04-2020,Gujarat,2178,139,90,0
21-04-2020,Himachal Pradesh,39,16,2,3
21-04-2020,Haryana,255,147,3,0
21-04-2020,Jharkhand,46,4,2,0
21-04-2020,Jammu and Kashmir,380,81,5,0
21-04-2020,Karnataka,418,129,17,0
21-04-2020,Kerala,427,307,3,0
21-04-2020,Ladakh,18,14,0,0
21-04-2020,Maharashtra,5218,722,251,0
21-04-2020,Meghalaya,12,0,1,0
21-04-2020,Manipur,2,2,0,0
21-04-2020,Madhya Pradesh,1552,148,80,0
21-04-2020,Mizoram,1,0,0,0
21-04-2020,Nagaland,0,0,0,0
21-04-2020,Odisha,79,30,1,0
21-04-2020,Punjab,251,49,16,0
21-04-2020,Puducherry,7,4,0,0
21-04-2020,Rajasthan,1735,274,26,0
21-04-2020,Telangana,928,194,23,0
21-04-2020,Tamil Nadu,1596,635,18,0
21-04-2020,Tripura,2,1,0,0
21-04-2020,India,20081,3976,646,3
21-04-2020,Uttar Pradesh,1337,162,21,0
21-04-2020,Uttarakhand,46,19,0,0
21-04-2020,West Bengal,392,73,15,0
22-04-2020,Andaman and Nicobar Islands,18,11,0,0
22-04-2020,Andhra Pradesh,813,120,24,0
22-04-2020,Arunachal Pradesh,1,1,0,0
22-04-2020,Assam,35,19,1,0
22-04-2020,Bihar,143,42,2,0
22-04-2020,Chandigarh,27,14,0,0
22-04-2020,Chhattisgarh,36,28,0,0
22-04-2020,Delhi,2248,724,48,0
22-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0
22-04-2020,Goa,7,7,0,0
22-04-2020,Gujarat,2407,179,103,0
22-04-2020,Himachal Pradesh,39,16,2,3
22-04-2020,Haryana,264,158,3,0
22-04-2020,Jharkhand,46,4,2,0
22-04-2020,Jammu and Kashmir,407,92,5,0
22-04-2020,Karnataka,427,131,17,0
